SearchFilterHost.exe,client01,3692,KernelBase.dll usp10.dll ole32.dll msshooks.dll clbcatq.dll RpcRtRemote.dll mssprxy.dll sxs.dll shell32.dll advapi32.dll msctf.dll cryptsp.dll ntdll.dll msvcrt.dll rpcrt4.dll user32.dll lpk.dll shlwapi.dll imm32.dll cryptbase.dll SearchFilterHost.exe mscoree.dll kernel32.dll gdi32.dll oleaut32.dll propsys.dll sechost.dll tquery.dll rsaenh.dll Query.dll
dllhost.exe,client01,2604,ntdll.dll lpk.dll rpcrt4.dll clbcatq.dll rsaenh.dll uxtheme.dll psapi.dll gdi32.dll thumbcache.dll imm32.dll msctf.dll oleaut32.dll shell32.dll comctl32.dll dllhost.exe ole32.dll user32.dll sechost.dll kernel32.dll KernelBase.dll msvcrt.dll usp10.dll cryptbase.dll advapi32.dll cryptsp.dll RpcRtRemote.dll shlwapi.dll propsys.dll
explorer.exe,client01,4000,ntdll.dll ExplorerFrame.dll setupapi.dll propsys.dll apphelp.dll rpcrt4.dll actxprxy.dll kernel32.dll user32.dll oleaut32.dll dui70.dll uxtheme.dll sechost.dll RpcRtRemote.dll lpk.dll rsaenh.dll shlwapi.dll powrprof.dll dwmapi.dll GdiPlus.dll secur32.dll KernelBase.dll comctl32.dll advapi32.dll winsta.dll clbcatq.dll gdi32.dll cryptsp.dll explorer.exe duser.dll imm32.dll slc.dll msvcrt.dll shell32.dll ole32.dll msctf.dll cfgmgr32.dll devobj.dll sspicli.dll cryptbase.dll usp10.dll
dllhost.exe,client01,2316,gdi32.dll ole32.dll clbcatq.dll advapi32.dll RpcRtRemote.dll actxprxy.dll comctl32.dll setupapi.dll dllhost.exe KernelBase.dll lpk.dll sechost.dll imm32.dll ntdll.dll kernel32.dll rpcrt4.dll cryptbase.dll oleaut32.dll shlwapi.dll comctl32.dll dwmapi.dll xmllite.dll linkinfo.dll cfgmgr32.dll devobj.dll msvcrt.dll user32.dll usp10.dll uxtheme.dll shell32.dll psapi.dll msctf.dll cryptsp.dll rsaenh.dll thumbcache.dll propsys.dll
dwm.exe,client01,2492,msasn1.dll vm3dum64_10.dll uDWM.dll crypt32.dll d3d10_1core.dll dxgi.dll powrprof.dll vm3dum64_10.dll winmm.dll wintrust.dll d3d10_1.dll winmm.dll slc.dll vm3dum64_10.dll vm3dum64_10.dll dbghelp.dll dbghelp.dll
slui.exe,client01,2524,slui.exe user32.dll shlwapi.dll cryptbase.dll sppcomapi.dll msi.dll wtsapi32.dll sxs.dll imm32.dll nsi.dll setupapi.dll cfgmgr32.dll cryptui.dll kernel32.dll KernelBase.dll lpk.dll sppcommdlg.dll comctl32.dll rsaenh.dll RpcRtRemote.dll rasman.dll ws2_32.dll tapi32.dll msvcrt.dll gdi32.dll usp10.dll ole32.dll oleaut32.dll shell32.dll winbrand.dll sppc.dll cryptsp.dll crypt32.dll WinSCard.dll webio.dll rasapi32.dll devobj.dll ntdll.dll advapi32.dll sechost.dll rpcrt4.dll msctf.dll slc.dll clbcatq.dll sppcext.dll msasn1.dll winhttp.dll slwga.dll
svchost.exe,client01,616,dllhost.exe dllhost.exe dllhost.exe dllhost.exe dllhost.exe
SearchProtocolHost.exe,client01,2616,netutils.dll
svchost.exe,client01,908,aelupsvc.dll mprmsg.dll wshbth.dll
iexplore.exe,client01,1396,ntdll.dll wow64cpu.dll kernel32.dll sspicli.dll msvcrt.dll ole32.dll oleaut32.dll oleacc.dll comctl32.dll schannel.dll url.dll cfgmgr32.dll uxtheme.dll ieui.dll NapiNSP.dll sqmapi.dll pnrpnsp.dll xmllite.dll ExplorerFrame.dll nlaapi.dll rtutils.dll
